createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
03/15/2021 00:54:02,gridshot,10,9mm,0,-gitBranch.285,79.48718,86.0,79.0,79.0,77.0,100.0,71.0,57.0,75.0,380.69038292669467,356.68498477420292,388.96554614651592,367.74888554325815,394.84396438598634,263.50868606567383,394.40183105468748,627.62880706787109,383.05939483642578,158,195,2.587443,155
03/15/2021 00:52:24,gridshot,10,9mm,0,-gitBranch.285,89.77778,89.0,91.0,87.0,91.0,88.0,100.0,100.0,83.0,293.00225218215786,303.351076398577,267.18727307441912,297.72752901402919,297.64233779907227,286.84084865025113,325.29214223225915,314.542724609375,266.03592834472659,205,225,3.37198043,202
03/15/2021 00:50:51,gridshot,10,9mm,0,-gitBranch.285,78.68021,86.0,78.0,79.0,76.0,70.0,75.0,60.0,86.0,377.76419480846778,343.50037172105573,407.14150390625,378.43602091471354,388.64193231919234,405.35758972167969,446.13573201497394,463.53190612792969,262.0888951619466,158,197,2.587381,155
03/15/2021 00:49:07,gridshot,10,9mm,0,-gitBranch.285,87.5,92.0,90.0,76.0,88.0,83.0,100.0,100.0,91.0,299.35748524568515,273.68547058105463,297.33149380154083,347.195306631235,295.41431681315112,321.88510437011718,237.93925476074219,291.08978925432478,272.79681243896482,199,224,3.2719028,196
03/14/2021 03:40:44,gridshot,10,9mm,0,-gitBranch.285,92.57642,88.0,94.0,92.0,92.0,100.0,100.0,100.0,100.0,277.93108943723257,296.75252765157944,273.48890651356089,273.11250779893663,276.94607647982514,255.79393005371094,278.35257611955916,308.95233154296875,230.16668919154574,215,229,3.53890419,212
03/14/2021 03:38:54,gridshot,10,9mm,0,-gitBranch.285,89.42731,81.0,91.0,90.0,92.0,100.0,100.0,82.0,100.0,291.58039765757292,312.19000173169525,301.42256455194376,289.57025146484375,270.89246268894357,289.02785237630206,280.36590576171875,325.0352918836806,246.54104396275113,206,227,3.38877082,203
03/14/2021 03:37:28,gridshot,10,9mm,0,-gitBranch.285,89.8230057,84.0,91.0,90.0,93.0,92.0,67.0,100.0,100.0,290.37558960562262,296.00874700778866,294.97837766011554,301.39680268043691,281.724233354841,285.16701126098633,387.51251220703125,244.22162882486978,248.73465347290039,206,226,3.38860559,203
03/10/2021 10:56:43,gridshot,10,9mm,0,-gitBranch.285,92.82511,87.0,98.0,88.0,95.0,100.0,100.0,100.0,100.0,285.87198082375659,299.59700520833326,271.55016461540669,316.49698929559628,266.67708122439507,272.949266052246,219.35692138671874,339.55742263793945,281.40825653076178,210,223,3.45553517,207
03/10/2021 10:52:52,gridshot,10,9mm,0,-gitBranch.285,88.54626,90.0,94.0,81.0,88.0,100.0,100.0,86.0,80.0,294.16879948098875,284.94339158799909,273.74481566055965,338.02925371442512,295.19670715332035,269.64211730957032,258.81992231096541,274.68231455485022,323.90375391642254,204,227,3.35535836,201
03/10/2021 10:51:38,gridshot,10,9mm,0,-gitBranch.285,87.23405,83.0,88.0,92.0,89.0,77.0,75.0,86.0,100.0,286.31163389624629,298.8341150528347,272.73799133300781,269.468637217646,284.84981715425533,339.50561981201173,343.08424631754559,374.41927083333331,234.6966857910156,208,235,3.42206073,205
03/10/2021 10:48:49,gridshot,10,9mm,0,-gitBranch.285,95.19651,92.0,97.0,97.0,94.0,100.0,100.0,100.0,83.0,270.86403656005893,271.89169915517169,271.31276448567712,262.25140380859386,273.0670690917969,242.2484493255615,227.52878570556641,302.74150303431918,360.28021240234375,221,229,3.63909912,218
